date,tenor,term,value
2022-06-12,25Y,25,0.014061128531368799
2022-06-12,30Y,30,0.014084842332413939
2022-06-13,1Y,1,0.0013399029808939707
2022-06-13,2Y,2,0.002690736834793108
2022-06-13,3Y,3,0.003523094900637646
2022-06-13,4Y,4,0.004468613516336897
2022-06-13,5Y,5,0.005689514689118757
2022-06-13,7Y,7,0.008030371610700755
2022-06-13,10Y,10,0.010302033103337577
2022-06-13,15Y,15,0.014284468650821086
2022-06-13,20Y,20,0.015451004431517285
2022-06-13,25Y,25,0.015593780552650392
2022-06-13,30Y,30,0.015586424431675761
2022-06-14,1Y,1,0.0018397231713101969
2022-06-14,2Y,2,0.003340779654281605
2022-06-14,3Y,3,0.004243981661951186
2022-06-14,4Y,4,0.005170287298496791
2022-06-14,5Y,5,0.00630212277060958
2022-06-14,7Y,7,0.008401864872270591
2022-06-14,10Y,10,0.010505025636765232
2022-06-14,15Y,15,0.013973051463478443
2022-06-14,20Y,20,0.014877093012579284
2022-06-14,25Y,25,0.015159940742704277
2022-06-14,30Y,30,0.015170626461283653
2022-06-15,1Y,1,0.002049801883817101
2022-06-15,2Y,2,0.0036007530906884038
2022-06-15,3Y,3,0.004193537617610548
2022-06-15,4Y,4,0.005023877350251996
2022-06-15,5Y,5,0.006140179504964015
2022-06-15,7Y,7,0.008173292507210501
2022-06-15,10Y,10,0.010309291290663335
2022-06-15,15Y,15,0.013505339105931241
2022-06-15,20Y,20,0.014504454812710567
2022-06-15,25Y,25,0.014919869394578823
2022-06-15,30Y,30,0.014874165530914363
2022-06-16,1Y,1,0.0020995935983032683
2022-06-16,2Y,2,0.003335219228036615
2022-06-16,3Y,3,0.00462542964140532
2022-06-16,4Y,4,0.005883048211905025
2022-06-16,5Y,5,0.006624008796549841
2022-06-16,7Y,7,0.0086967391012164
2022-06-16,10Y,10,0.01164575709567725
2022-06-16,15Y,15,0.014314504235680649
2022-06-16,20Y,20,0.014367767221606757
2022-06-16,25Y,25,0.015115380422557365
2022-06-16,30Y,30,0.0147217464941246
2022-06-17,1Y,1,0.0014498460966760802
2022-06-17,2Y,2,0.0028507782688181474
2022-06-17,3Y,3,0.003773472460143147
2022-06-17,4Y,4,0.004593615594619195
2022-06-17,5Y,5,0.005688911605301555
2022-06-17,7Y,7,0.007716100066671604
2022-06-17,10Y,10,0.01002688982680609
2022-06-17,15Y,15,0.013674870295067072
2022-06-17,20Y,20,0.014398928742460132
2022-06-17,25Y,25,0.014257330304626309
2022-06-17,30Y,30,0.01409664111953236
2022-06-18,1Y,1,0.0012399722171396576
2022-06-18,2Y,2,0.0026608514390584082
2022-06-18,3Y,3,0.0033829102490645887
2022-06-18,4Y,4,0.004087029745333301
2022-06-18,5Y,5,0.00523654467784681
2022-06-18,7Y,7,0.00741143103305341
2022-06-18,10Y,10,0.009906854333423643
2022-06-18,15Y,15,0.013420003610978847
2022-06-18,20Y,20,0.014300606492385213
2022-06-18,25Y,25,0.01431655691204287
2022-06-18,30Y,30,0.014264132978005419
2022-06-19,1Y,1,0.001219974949627445
2022-06-19,2Y,2,0.0025757677570326046
2022-06-19,3Y,3,0.0032426445130562835
2022-06-19,4Y,4,0.003951566060701072
2022-06-19,5Y,5,0.005065435546308675
2022-06-19,7Y,7,0.007263477912385552
2022-06-19,10Y,10,0.009694696610704802
2022-06-19,15Y,15,0.01329830590977805
2022-06-19,20Y,20,0.014184785632187214
2022-06-19,25Y,25,0.014144470627067193
2022-06-19,30Y,30,0.01405664961571279
2022-06-20,1Y,1,0.0014398462556689323
2022-06-20,2Y,2,0.0024002229878009387
2022-06-20,3Y,3,0.003684114213502129
2022-06-20,4Y,4,0.004920062605797694
2022-06-20,5Y,5,0.004458901387614401
2022-06-20,7Y,7,0.009109688947449736
2022-06-20,10Y,10,0.012271637892780702
2022-06-20,15Y,15,0.013381427050392256
2022-06-20,20Y,20,0.014680418202460032
2022-06-20,25Y,25,0.014366452330543684
2022-06-20,30Y,30,0.015530209988197862
2022-06-21,1Y,1,0.001149985721315295
2022-06-21,2Y,2,0.00250578049891573
2022-06-21,3Y,3,0.003995324411920082
2022-06-21,4Y,4,0.003839500100960563
2022-06-21,5Y,5,0.004230442899278572
2022-06-21,7Y,7,0.00931978254734578
2022-06-21,10Y,10,0.011759547179447837
2022-06-21,15Y,15,0.014574066640072561
2022-06-21,20Y,20,0.014509321229255188
2022-06-21,25Y,25,0.014341214689204195
2022-06-21,30Y,30,0.0156986033617867
2022-06-22,1Y,1,0.001219974949627445
2022-06-22,2Y,2,0.0025907876492025457
2022-06-22,3Y,3,0.0032626765240615163
2022-06-22,4Y,4,0.003961594954392904
2022-06-22,5Y,5,0.005105739134295357
2022-06-22,7Y,7,0.007332463058433235
2022-06-22,10Y,10,0.009887017933318115
2022-06-22,15Y,15,0.013238400287296672
2022-06-22,20Y,20,0.014393405378262803
2022-06-22,25Y,25,0.014054980125116346
2022-06-22,30Y,30,0.013710411024221502
2022-06-23,1Y,1,0.0009700012735013984
2022-06-23,2Y,2,0.002170617966450932
2022-06-23,3Y,3,0.0033536890123415574
2022-06-23,4Y,4,0.004217949814220335
2022-06-23,5Y,5,0.004028343746133829
2022-06-23,7Y,7,0.007970359930349108
2022-06-23,10Y,10,0.010378133143922394
2022-06-23,15Y,15,0.012718362160323612
2022-06-23,20Y,20,0.014026089237071762
2022-06-23,25Y,25,0.013914478542536055
2022-06-23,30Y,30,0.013827926067668592
2022-06-24,1Y,1,0.001100013843268822
2022-06-24,2Y,2,0.002250540294961587
2022-06-24,3Y,3,0.002782018335223467
2022-06-24,4Y,4,0.003515273883688696
2022-06-24,5Y,5,0.004804656533600939
2022-06-24,7Y,7,0.007179835353954401
2022-06-24,10Y,10,0.009317945669858036
2022-06-24,15Y,15,0.012800389039984204
2022-06-24,20Y,20,0.013857198854968132
2022-06-24,25Y,25,0.013569374780537428
2022-06-24,30Y,30,0.013443335204901246
2022-06-26,1Y,1,0.0008899967084626467
2022-06-26,2Y,2,0.0019304581800105333
2022-06-26,3Y,3,0.0025117029958732807
2022-06-26,4Y,4,0.0031543881424247896
2022-06-26,5Y,5,0.004473107064018803
2022-06-26,7Y,7,0.00698797618220943
2022-06-26,10Y,10,0.009600769956935904
2022-06-26,15Y,15,0.013016565080800199
2022-06-26,20Y,20,0.014253121863366946
2022-06-26,25Y,25,0.014019219771439231
2022-06-26,30Y,30,0.01398914821979073
2022-06-27,1Y,1,0.0012398947003920066
2022-06-27,2Y,2,0.0019450559835251908
2022-06-27,3Y,3,0.003163275408471269
2022-06-27,4Y,4,0.004327731307316831
2022-06-27,5Y,5,0.004038206904936123
2022-06-27,7Y,7,0.00873932424230775
2022-06-27,10Y,10,0.011549437760876182
2022-06-27,15Y,15,0.013258419185029144
2022-06-27,20Y,20,0.014841111531853031
2022-06-27,25Y,25,0.01437887460327195
2022-06-27,30Y,30,0.014507414858265111
2022-06-28,1Y,1,0.0010199917805538167
2022-06-28,2Y,2,0.0022106000366744513
2022-06-28,3Y,3,0.0035040929808661343
2022-06-28,4Y,4,0.0036296034218214167
2022-06-28,5Y,5,0.004432882803733466
2022-06-28,7Y,7,0.007741974785693148
2022-06-28,10Y,10,0.01155488438994143
2022-06-28,15Y,15,0.014630314431102723
2022-06-28,20Y,20,0.015153777483391738
2022-06-28,25Y,25,0.014357699550461858
2022-06-28,30Y,30,0.014881307387839016
2022-06-29,1Y,1,0.0009799988371770425
2022-06-29,2Y,2,0.0021355663138192434
2022-06-29,3Y,3,0.002782102972729782
2022-06-29,4Y,4,0.003495401440837627
2022-06-29,5Y,5,0.0048653857332463975
2022-06-29,7Y,7,0.007570271836104829
2022-06-29,10Y,10,0.01021116246503637
2022-06-29,15Y,15,0.01360108150128718
2022-06-29,20Y,20,0.014971199372699449
2022-06-29,25Y,25,0.014795852297916752
2022-06-29,30Y,30,0.014758219186337318
2022-06-30,1Y,1,0.001089934670284265
2022-06-30,2Y,2,0.0017600826011945903
2022-06-30,3Y,3,0.0028727617755721657
2022-06-30,4Y,4,0.004067125279466071
2022-06-30,5Y,5,0.0040290163336268855
2022-06-30,7Y,7,0.008588107892001616
2022-06-30,10Y,10,0.011666373937385423
2022-06-30,15Y,15,0.013322504531361188
2022-06-30,20Y,20,0.015132163274841988
2022-06-30,25Y,25,0.014284555976878117
2022-06-30,30Y,30,0.01421245150488284
2022-07-01,1Y,1,0.00090996648641384
2022-07-01,2Y,2,0.0019504578524419062
2022-07-01,3Y,3,0.0026117976755920744
2022-07-01,4Y,4,0.003279748313712326
2022-07-01,5Y,5,0.004593696602057811
2022-07-01,7Y,7,0.007203034877489106
2022-07-01,10Y,10,0.009519335442100423
2022-07-01,15Y,15,0.013170542546419738
2022-07-01,20Y,20,0.014043384093382643
2022-07-01,25Y,25,0.013807832916946022
2022-07-01,30Y,30,0.013762954442447243
2022-07-03,1Y,1,0.000640023623278038
2022-07-03,2Y,2,0.001600402842011023
2022-07-03,3Y,3,0.0021413735157482243
2022-07-03,4Y,4,0.0027736836112739445
2022-07-03,5Y,5,0.0041014702221558565
2022-07-03,7Y,7,0.0067276056145641255
2022-07-03,10Y,10,0.009501049903415847
2022-07-03,15Y,15,0.012936698388713645
2022-07-03,20Y,20,0.014274399509609167
2022-07-03,25Y,25,0.014233657145739601
2022-07-03,30Y,30,0.014221132074957947
2022-07-04,1Y,1,0.0006900815593528025
2022-07-04,2Y,2,0.002326148710498243
2022-07-04,3Y,3,0.002992722729495801
2022-07-04,4Y,4,0.002446601692055141
2022-07-04,5Y,5,0.003588697476234101
2022-07-04,7Y,7,0.006983914424056729
2022-07-04,10Y,10,0.009803083797860676
2022-07-04,15Y,15,0.013090085547277698
2022-07-04,20Y,20,0.015086830221395195
2022-07-04,25Y,25,0.014234817963727671
2022-07-04,30Y,30,0.014188820020814853
2022-07-05,1Y,1,0.000660025188049389
2022-07-05,2Y,2,0.0020358281796522574
2022-07-05,3Y,3,0.0027421679159332535
2022-07-05,4Y,4,0.002311484242689478
2022-07-05,5Y,5,0.0034782597125419057
2022-07-05,7Y,7,0.006748068196968911
2022-07-05,10Y,10,0.010535627419551193
2022-07-05,15Y,15,0.013941085211008244
2022-07-05,20Y,20,0.014844828306029902
2022-07-05,25Y,25,0.014500923221310028
2022-07-05,30Y,30,0.014494387928919494
2022-07-06,1Y,1,0.000850061156773167
2022-07-06,2Y,2,0.0014701278910348628
2022-07-06,3Y,3,0.0016707963524822986
2022-07-06,4Y,4,0.0025629724615837
2022-07-06,5Y,5,0.003759423604624516
2022-07-06,7Y,7,0.00634638020989176
2022-07-06,10Y,10,0.009994648524544854
2022-07-06,15Y,15,0.013058435874827275
2022-07-06,20Y,20,0.015428877436254136
2022-07-06,25Y,25,0.015117927237557137
2022-07-06,30Y,30,0.015159492483793991
2022-07-07,1Y,1,0.0008399732588415005
2022-07-07,2Y,2,0.0014250926905947988
2022-07-07,3Y,3,0.002402021330901849
2022-07-07,4Y,4,0.0034703726770285424
2022-07-07,5Y,5,0.0033361764830985223
2022-07-07,7Y,7,0.007331838176184198
2022-07-07,10Y,10,0.010586847822048526
2022-07-07,15Y,15,0.014507488987134111
2022-07-07,20Y,20,0.015390972168969985
2022-07-07,25Y,25,0.015127724478305765
2022-07-07,30Y,30,0.015138453809068508
2022-07-08,1Y,1,0.0010100322735678762
2022-07-08,2Y,2,0.002080470648501111
2022-07-08,3Y,3,0.002571796692533444
2022-07-08,4Y,4,0.0033499451200718297
2022-07-08,5Y,5,0.004472658586214226
2022-07-08,7Y,7,0.00680499938337919
2022-07-08,10Y,10,0.009761297411708583
2022-07-08,15Y,15,0.014524985634197615
2022-07-08,20Y,20,0.01568867278472868
2022-07-08,25Y,25,0.015169911695824
2022-07-08,30Y,30,0.014945453383022866
2022-07-10,1Y,1,0.0007800063706051879
2022-07-10,2Y,2,0.001765417463597871
2022-07-10,3Y,3,0.0023415461192250213
2022-07-10,4Y,4,0.0029991179738895818
2022-07-10,5Y,5,0.0042116899320603345
2022-07-10,7Y,7,0.006700608066647337
2022-07-10,10Y,10,0.00988950715637105
2022-07-10,15Y,15,0.014493412483311983
2022-07-10,20Y,20,0.01585140164909841
2022-07-10,25Y,25,0.015529195510744605
2022-07-10,30Y,30,0.015462658269952467
2022-07-11,1Y,1,0.0010400189311799664
2022-07-11,2Y,2,0.0021905510128502116
2022-07-11,3Y,3,0.002661810045746879
2022-07-11,4Y,4,0.0033649082242220734
2022-07-11,5Y,5,0.003928580210405999
2022-07-11,7Y,7,0.007433512359252105
2022-07-11,10Y,10,0.010537412101145976
2022-07-11,15Y,15,0.01454012773414432
2022-07-11,20Y,20,0.015442201737764977
2022-07-11,25Y,25,0.01515938443593809
2022-07-11,30Y,30,0.015052249958312757
2022-07-12,1Y,1,0.0009700315964140062
2022-07-12,2Y,2,0.0020855237961726163
2022-07-12,3Y,3,0.002531683469069769
2022-07-12,4Y,4,0.0023462787702395417
2022-07-12,5Y,5,0.0032867275517569666
2022-07-12,7Y,7,0.007370665501415593
2022-07-12,10Y,10,0.010499987230126427
2022-07-12,15Y,15,0.014752629801151577
2022-07-12,20Y,20,0.01565408204559451
2022-07-12,25Y,25,0.01517112444802312
2022-07-12,30Y,30,0.014982602939245682
2022-07-13,1Y,1,0.0009700224992455916
2022-07-13,2Y,2,0.00172519066975502
2022-07-13,3Y,3,0.0020510931023897247
2022-07-13,4Y,4,0.0029187402246695186
2022-07-13,5Y,5,0.004040454964854298
2022-07-13,7Y,7,0.0063902385191457025
2022-07-13,10Y,10,0.009789970266453249
2022-07-13,15Y,15,0.014578855463364872
2022-07-13,20Y,20,0.01600929122898767
2022-07-13,25Y,25,0.01572196560791696
2022-07-13,30Y,30,0.015612346895042825
2022-07-14,1Y,1,0.0011000551108183857
2022-07-14,2Y,2,0.0024007172513602656
2022-07-14,3Y,3,0.00286213656860291
2022-07-14,4Y,4,0.003550431548042376
2022-07-14,5Y,5,0.0045122164427921895
2022-07-14,7Y,7,0.006479455077374316
2022-07-14,10Y,10,0.00942960029598603
2022-07-14,15Y,15,0.014471082025155417
2022-07-14,20Y,20,0.015456469374562555
2022-07-14,25Y,25,0.015141123600248881
2022-07-14,30Y,30,0.014989196661530913
2022-07-15,1Y,1,0.001169895514478301
2022-07-15,2Y,2,0.0022003947489468447
2022-07-15,3Y,3,0.0027115435932425283
2022-07-15,4Y,4,0.0032691271078875038
2022-07-15,5Y,5,0.004169911268860854
2022-07-15,7Y,7,0.005891832518499231
2022-07-15,10Y,10,0.008626352461511003
2022-07-15,15Y,15,0.013398349103422668
2022-07-15,20Y,20,0.014514173009777183
2022-07-15,25Y,25,0.014266815780306887
2022-07-15,30Y,30,0.014115063277995749
2022-07-17,1Y,1,0.001169895514478301
2022-07-17,2Y,2,0.0022003947489468447
2022-07-17,3Y,3,0.0026714463726916302
2022-07-17,4Y,4,0.0032692034537653656
2022-07-17,5Y,5,0.004210115211382964
2022-07-17,7Y,7,0.005891866456391243
2022-07-17,10Y,10,0.008626387359208254
2022-07-17,15Y,15,0.013398387756354274
2022-07-17,20Y,20,0.014514201737883231
2022-07-17,25Y,25,0.014266835753806124
2022-07-17,30Y,30,0.014115079506555639
2022-07-18,1Y,1,0.0011700454625711448
2022-07-18,2Y,2,0.0024056265133273664
2022-07-18,3Y,3,0.0026716116595263254
2022-07-18,4Y,4,0.0032693141612490937
2022-07-18,5Y,5,0.004210240029630933
2022-07-18,7Y,7,0.005891999951069617
2022-07-18,10Y,10,0.008626529515369272
2022-07-18,15Y,15,0.013398545327249644
2022-07-18,20Y,20,0.014514318423412349
2022-07-18,25Y,25,0.014266917187902687
2022-07-18,30Y,30,0.01411514551041304
2022-07-19,1Y,1,0.000850013325780215
2022-07-19,2Y,2,0.0019204920695345233
2022-07-19,3Y,3,0.0024315880997884012
2022-07-19,4Y,4,0.0038779771817064926
2022-07-19,5Y,5,0.004985272714435164
2022-07-19,7Y,7,0.006239569451466984
2022-07-19,10Y,10,0.009152692949087483
2022-07-19,15Y,15,0.014114630691721659
2022-07-19,20Y,20,0.015243392096063135
2022-07-19,25Y,25,0.01503341528394534
2022-07-19,30Y,30,0.014907818259320915
2022-07-20,1Y,1,0.0008300119724943792
2022-07-20,2Y,2,0.0018154119034028996
2022-07-20,3Y,3,0.0023515401623111307
2022-07-20,4Y,4,0.0030040482563304075
2022-07-20,5Y,5,0.004000208028834893
2022-07-20,7Y,7,0.006142932291576308
2022-07-20,10Y,10,0.009670052090089865
2022-07-20,15Y,15,0.01392647122811738
2022-07-20,20Y,20,0.0157755726364429
2022-07-20,25Y,25,0.015584411490963665
2022-07-20,30Y,30,0.015466924639092862
2022-07-21,1Y,1,0.0010899040106451604
2022-07-21,2Y,2,0.0020903846033341043
2022-07-21,3Y,3,0.002691649714536384
2022-07-21,4Y,4,0.003214031511167189
2022-07-21,5Y,5,0.004150169230568698
2022-07-21,7Y,7,0.006167637401117079
2022-07-21,10Y,10,0.009183171148802273
2022-07-21,15Y,15,0.014221636210502245
2022-07-21,20Y,20,0.015352097210793243
2022-07-21,25Y,25,0.01497799170402751
2022-07-21,30Y,30,0.01483840549222889
2022-07-22,1Y,1,0.0007799429867458553
2022-07-22,2Y,2,0.0014551678205131932
2022-07-22,3Y,3,0.0019809596282917134
2022-07-22,4Y,4,0.0023521262860663264
2022-07-22,5Y,5,0.0030958935630143267
2022-07-22,7Y,7,0.0050747341003036205
2022-07-22,10Y,10,0.008185313066536519
2022-07-22,15Y,15,0.013731069685982127
2022-07-22,20Y,20,0.014458944794135852
2022-07-22,25Y,25,0.014276638064106555
2022-07-22,30Y,30,0.014220034038249472
2022-07-24,1Y,1,0.0005100178624941505
2022-07-24,2Y,2,0.001190200000646698
2022-07-24,3Y,3,0.0015306937563255379
2022-07-24,4Y,4,0.0019918508178052513
2022-07-24,5Y,5,0.0027951895649554795
2022-07-24,7Y,7,0.004615250303895373
2022-07-24,10Y,10,0.008234173775118259
2022-07-24,15Y,15,0.013569132822679004
2022-07-24,20Y,20,0.015005193084704443
2022-07-24,25Y,25,0.014625697163628566
2022-07-24,30Y,30,0.0145278169692234
2022-07-25,1Y,1,0.0008000450486627046
2022-07-25,2Y,2,0.0017653973191685292
2022-07-25,3Y,3,0.0013800528646755726
2022-07-25,4Y,4,0.0025236686500515627
2022-07-25,5Y,5,0.004009292364614219
2022-07-25,7Y,7,0.0050975406229667826
2022-07-25,10Y,10,0.008258802219154154
2022-07-25,15Y,15,0.013613288953898595
2022-07-25,20Y,20,0.01466885414577172
2022-07-25,25Y,25,0.014326372376114924
2022-07-25,30Y,30,0.014176888223678852
2022-07-26,1Y,1,0.000780045383635605
2022-07-26,2Y,2,0.0016953555276572017
2022-07-26,3Y,3,0.002041169599242908
2022-07-26,4Y,4,0.002522710708289596
2022-07-26,5Y,5,0.003156041999063828
2022-07-26,7Y,7,0.00409217683707708
2022-07-26,10Y,10,0.00813005555862063
2022-07-26,15Y,15,0.012951049587171816
2022-07-26,20Y,20,0.01447309844364513
2022-07-26,25Y,25,0.013844986957648901
2022-07-26,30Y,30,0.013005845608847039
2022-07-27,1Y,1,0.0005200234145841191
2022-07-27,2Y,2,0.001325283153704101
2022-07-27,3Y,3,0.0017409214308337533
2022-07-27,4Y,4,0.0022474233628190215
2022-07-27,5Y,5,0.004082014478782165
2022-07-27,7Y,7,0.0042128215931751724
2022-07-27,10Y,10,0.00850362762823101
2022-07-27,15Y,15,0.013084301294800725
2022-07-27,20Y,20,0.014507754415856411
2022-07-27,25Y,25,0.014208937159580357
2022-07-27,30Y,30,0.013958342442019267
2022-07-28,1Y,1,0.0006299677254105851
2022-07-28,2Y,2,0.0013101938960438217
2022-07-28,3Y,3,0.0018709410321899455
2022-07-28,4Y,4,0.0023975688240748944
2022-07-28,5Y,5,0.0033272285615148145
2022-07-28,7Y,7,0.005409130160735691
2022-07-28,10Y,10,0.009269477575603079
2022-07-28,15Y,15,0.013444195061316614
2022-07-28,20Y,20,0.014459297047815825
2022-07-28,25Y,25,0.01406427541295032
2022-07-28,30Y,30,0.01387689431605597
2022-07-29,1Y,1,0.0006300464930458971
2022-07-29,2Y,2,0.0013902483484341118
2022-07-29,3Y,3,0.0016908739293680056
2022-07-29,4Y,4,0.0021670819974582657
2022-07-29,5Y,5,0.00299595299622583
2022-07-29,7Y,7,0.005116086252157597
2022-07-29,10Y,10,0.008369960015069254
2022-07-29,15Y,15,0.013643072729237085
2022-07-29,20Y,20,0.014935154732201781
2022-07-29,25Y,25,0.014541998692565766
2022-07-29,30Y,30,0.014406587892563272
2022-07-30,1Y,1,0.0003800220955863441
2022-07-30,2Y,2,0.0010752104674923257
2022-07-30,3Y,3,0.0014807325960811538
2022-07-30,4Y,4,0.0020070457467619178
2022-07-30,5Y,5,0.0029460363392977956
2022-07-30,7Y,7,0.005102578738166857
2022-07-30,10Y,10,0.008694732149478707
2022-07-30,15Y,15,0.013816672201139567
2022-07-30,20Y,20,0.015378086377113244
2022-07-30,25Y,25,0.014988130168629713
2022-07-30,30Y,30,0.014822110082721118
2022-07-31,1Y,1,0.0003799781529940197
2022-07-31,2Y,2,0.0008901186589380293
2022-07-31,3Y,3,0.0014806388412750473
2022-07-31,4Y,4,0.002006965992251168
2022-07-31,5Y,5,0.0029760787515309825
2022-07-31,7Y,7,0.005096497341641392
2022-07-31,10Y,10,0.008677427558156214
2022-07-31,15Y,15,0.01386265059941994
2022-07-31,20Y,20,0.015352182939457903
2022-07-31,25Y,25,0.015000170776227836
2022-07-31,30Y,30,0.014892114331434097
2022-08-01,1Y,1,0.00036002273269924035
2022-08-01,2Y,2,0.0013103846023876612
2022-08-01,3Y,3,0.0017609652202559287
2022-08-01,4Y,4,0.0021323237100988428
2022-08-01,5Y,5,0.0031066183596827023
2022-08-01,7Y,7,0.004904271652738799
2022-08-01,10Y,10,0.009069949622871306
2022-08-01,15Y,15,0.013779637439628933
2022-08-01,20Y,20,0.015060608754008064
2022-08-01,25Y,25,0.014795395137380395
2022-08-01,30Y,30,0.014617419661876069
2022-08-02,1Y,1,0.0005099796068750584
2022-08-02,2Y,2,0.0007249850526793978
2022-08-02,3Y,3,0.0014708348629030926
2022-08-02,4Y,4,0.0016608684575609837
2022-08-02,5Y,5,0.002103233788629207
2022-08-02,7Y,7,0.005649995876504546
2022-08-02,10Y,10,0.007344517803311844
2022-08-02,15Y,15,0.01295532871360546
2022-08-02,20Y,20,0.014845688098641044
2022-08-02,25Y,25,0.014431874835469854
2022-08-02,30Y,30,0.014048311958511856
2022-08-03,1Y,1,0.0003400210442029805
2022-08-03,2Y,2,0.001355435071750921
2022-08-03,3Y,3,0.0018410462242393504
2022-08-03,4Y,4,0.0020871732714040432
2022-08-03,5Y,5,0.0029860912189358805
2022-08-03,7Y,7,0.005118345673051239
2022-08-03,10Y,10,0.008356912354092522
2022-08-03,15Y,15,0.013588488317902783
2022-08-03,20Y,20,0.015221525284009317
2022-08-03,25Y,25,0.01490062336891895
2022-08-03,30Y,30,0.014690672871048282
2022-08-04,1Y,1,0.0003400221070117927
2022-08-04,2Y,2,0.0010151976041372153
2022-08-04,3Y,3,0.0013606189351196485
2022-08-04,4Y,4,0.0018317244943992198
2022-08-04,5Y,5,0.003408479119265268
2022-08-04,7Y,7,0.004974271924317064
2022-08-04,10Y,10,0.009083146730008616
2022-08-04,15Y,15,0.013520287610208527
2022-08-04,20Y,20,0.015302793597912525
2022-08-04,25Y,25,0.014717743648655027
2022-08-04,30Y,30,0.014227231971980758
2022-08-05,1Y,1,0.00033002125028356883
2022-08-05,2Y,2,0.0010152029040513659
2022-08-05,3Y,3,0.0013706283037471369
2022-08-05,4Y,4,0.001806669775567969
2022-08-05,5Y,5,0.0026850386820285173
2022-08-05,7Y,7,0.005907869250542524
2022-08-05,10Y,10,0.008151594185212035
2022-08-05,15Y,15,0.01324844157211957
2022-08-05,20Y,20,0.014994929237837826
2022-08-05,25Y,25,0.014970463519643817
2022-08-05,30Y,30,0.014940805724388917
2022-08-07,1Y,1,0.0003800220955863441
2022-08-07,2Y,2,0.0010752104674923257
2022-08-07,3Y,3,0.001460704765473106
2022-08-07,4Y,4,0.001956934540293595
2022-08-07,5Y,5,0.002875739184630838
2022-08-07,7Y,7,0.004866206502566421
2022-08-07,10Y,10,0.008419995711245297
2022-08-07,15Y,15,0.013446233865782631
2022-08-07,20Y,20,0.015171742804217247
2022-08-07,25Y,25,0.015014854141764036
2022-08-07,30Y,30,0.014901521665975002
2022-08-08,1Y,1,0.0003800220955863441
2022-08-08,2Y,2,0.0010451929843413015
2022-08-08,3Y,3,0.0018413345466061883
2022-08-08,4Y,4,0.001861310844069402
2022-08-08,5Y,5,0.0022536729365784814
2022-08-08,7Y,7,0.004728321299725748
2022-08-08,10Y,10,0.00816666992900521
2022-08-08,15Y,15,0.013151775665609385
2022-08-08,20Y,20,0.014951201078153484
2022-08-08,25Y,25,0.014748076251188711
2022-08-08,30Y,30,0.014564786686444703
2022-08-09,1Y,1,0.0003799781529940197
2022-08-09,2Y,2,0.0008601040836574947
2022-08-09,3Y,3,0.0018011458264887295
2022-08-09,4Y,4,0.002362572691389353
2022-08-09,5Y,5,0.002865659132590746
2022-08-09,7Y,7,0.0046821420011305456
2022-08-09,10Y,10,0.0076935332449383775
2022-08-09,15Y,15,0.012890056875492105
2022-08-09,20Y,20,0.014384087490985773
2022-08-09,25Y,25,0.014040858227074588
2022-08-09,30Y,30,0.01379271468982553
2022-08-10,1Y,1,0.0007100404171085754
2022-08-10,2Y,2,0.0015202772544831147
2022-08-10,3Y,3,0.0017508191672270116
2022-08-10,4Y,4,0.0021770019825289757
2022-08-10,5Y,5,0.0029153129479106855
2022-08-10,7Y,7,0.0046511403927952
2022-08-10,10Y,10,0.007610035665288549
2022-08-10,15Y,15,0.012649955215289905
2022-08-10,20Y,20,0.013954739362039592
2022-08-10,25Y,25,0.01359649364503589
2022-08-10,30Y,30,0.013344612520927595
2022-08-11,1Y,1,0.0004900211435499322
2022-08-11,2Y,2,0.0015204623835072058
2022-08-11,3Y,3,0.0019711095102547273
2022-08-11,4Y,4,0.0021771459467847423
2022-08-11,5Y,5,0.0029154417124407656
2022-08-11,7Y,7,0.004651302123353267
2022-08-11,10Y,10,0.007610226730769616
2022-08-11,15Y,15,0.012650173493869007
2022-08-11,20Y,20,0.01395490465003213
2022-08-11,25Y,25,0.014225744519991135
2022-08-11,30Y,30,0.014602977592747052
2022-08-12,1Y,1,0.0005600231169945937
2022-08-12,2Y,2,0.001405311855652012
2022-08-12,3Y,3,0.0017809121269891039
2022-08-12,4Y,4,0.002257402716799449
2022-08-12,5Y,5,0.0030359351625984876
2022-08-12,7Y,7,0.004827832737611037
2022-08-12,10Y,10,0.008515098003871086
2022-08-12,15Y,15,0.013014513596309627
2022-08-12,20Y,20,0.01400497110807025
2022-08-12,25Y,25,0.01405500530773849
2022-08-12,30Y,30,0.014527354899983025
2022-08-14,1Y,1,0.0005399574834729775
2022-08-14,2Y,2,0.0011251479223319107
2022-08-14,3Y,3,0.0017007532653529754
2022-08-14,4Y,4,0.0021721262751328565
2022-08-14,5Y,5,0.002925489547212327
2022-08-14,7Y,7,0.004714014152844616
2022-08-14,10Y,10,0.007983549415107833
2022-08-14,15Y,15,0.012762731125583592
2022-08-14,20Y,20,0.014337560057875377
2022-08-14,25Y,25,0.013909476418131696
2022-08-14,30Y,30,0.013601659214452203
2022-08-15,1Y,1,0.0007200369356409851
2022-08-15,2Y,2,0.001315129783537365
2022-08-15,3Y,3,0.0018812529928563843
2022-08-15,4Y,4,0.002572851764780124
2022-08-15,5Y,5,0.0029856992197723367
2022-08-15,7Y,7,0.004694432627348984
2022-08-15,10Y,10,0.007545185843338711
2022-08-15,15Y,15,0.012546605987589499
2022-08-15,20Y,20,0.01395465738143709
