date,tenor,term,value
2018-06-28,20Y,20,0.8862728673742969
2018-06-28,25Y,25,0.8370272576277006
2018-06-28,30Y,30,0.7911397602732146
2018-06-29,1Y,1,0.9998350143141174
2018-06-29,2Y,2,0.9993626680115771
2018-06-29,3Y,3,0.9985108711644364
2018-06-29,4Y,4,0.9972627973828171
2018-06-29,5Y,5,0.9954722352923568
2018-06-29,7Y,7,0.9897843240726184
2018-06-29,10Y,10,0.97559348273855
2018-06-29,15Y,15,0.9354649437198121
2018-06-29,20Y,20,0.8862755890551931
2018-06-29,25Y,25,0.8368817824062587
2018-06-29,30Y,30,0.7905990777998694
2018-07-02,1Y,1,0.9998500115613664
2018-07-02,2Y,2,0.9994076431607979
2018-07-02,3Y,3,0.9986057584416396
2018-07-02,4Y,4,0.9974149663370465
2018-07-02,5Y,5,0.9957014757516425
2018-07-02,7Y,7,0.9903007717045781
2018-07-02,10Y,10,0.976373078568396
2018-07-02,15Y,15,0.9366718739427884
2018-07-02,20Y,20,0.8878534441859485
2018-07-02,25Y,25,0.8389032032309325
2018-07-02,30Y,30,0.7930886960565195
2018-07-03,1Y,1,0.9998550103208415
2018-07-03,2Y,2,0.999410139983259
2018-07-03,3Y,3,0.9985857647907463
2018-07-03,4Y,4,0.9973625525492645
2018-07-03,5Y,5,0.9956266939987389
2018-07-03,7Y,7,0.9901169383918522
2018-07-03,10Y,10,0.9761306994794007
2018-07-03,15Y,15,0.9361591021480585
2018-07-03,20Y,20,0.8871890967358055
2018-07-03,25Y,25,0.8381004664143237
2018-07-03,30Y,30,0.7923624532111879
2018-07-04,1Y,1,0.9998550103208415
2018-07-04,2Y,2,0.9994026417469947
2018-07-04,3Y,3,0.9985907745399512
2018-07-04,4Y,4,0.9974074917994995
2018-07-04,5Y,5,0.9956865097882647
2018-07-04,7Y,7,0.9901903972120973
2018-07-04,10Y,10,0.9762749859019648
2018-07-04,15Y,15,0.9365014904417549
2018-07-04,20Y,20,0.8877120775419475
2018-07-04,25Y,25,0.8391569923891207
2018-07-04,30Y,30,0.7939098023368577
2018-07-05,1Y,1,0.9998850073182352
2018-07-05,2Y,2,0.999552580531291
2018-07-05,3Y,3,0.9988004805711225
2018-07-05,4Y,4,0.9975345265122202
2018-07-05,5Y,5,0.9957908883167294
2018-07-05,7Y,7,0.9903884387253146
2018-07-05,10Y,10,0.9764832322425214
2018-07-05,15Y,15,0.9372460287554542
2018-07-05,20Y,20,0.8891418713114468
2018-07-05,25Y,25,0.8412494667038668
2018-07-05,30Y,30,0.7967219614733957
2018-07-06,1Y,1,0.9998600096990718
2018-07-06,2Y,2,0.9994276307905076
2018-07-06,3Y,3,0.9986357175788402
2018-07-06,4Y,4,0.997479850957266
2018-07-06,5Y,5,0.9958311057558196
2018-07-06,7Y,7,0.9905840157499725
2018-07-06,10Y,10,0.9768781779164872
2018-07-06,15Y,15,0.9378200222663617
2018-07-06,20Y,20,0.8899349792439238
2018-07-06,25Y,25,0.8423049671629158
2018-07-06,30Y,30,0.7979778650491374
2018-07-09,1Y,1,0.9999250017748003
2018-07-09,2Y,2,0.999602553871548
2018-07-09,3Y,3,0.99893038797517
2018-07-09,4Y,4,0.997854042784583
2018-07-09,5Y,5,0.9961595838850621
2018-07-09,7Y,7,0.9909786127641125
2018-07-09,10Y,10,0.9776443471292589
2018-07-09,15Y,15,0.939069342996781
2018-07-09,20Y,20,0.8917154073960334
2018-07-09,25Y,25,0.8446295083241053
2018-07-09,30Y,30,0.8007352481896205
2018-07-10,1Y,1,0.9998600096990718
2018-07-10,2Y,2,0.9994201324668068
2018-07-10,3Y,3,0.9986107414973238
2018-07-10,4Y,4,0.9974149492498549
2018-07-10,5Y,5,0.9956864686764312
2018-07-10,7Y,7,0.9901903280965415
2018-07-10,10Y,10,0.9762881748968956
2018-07-10,15Y,15,0.9371031882554716
2018-07-10,20Y,20,0.8892459303588555
2018-07-10,25Y,25,0.8417779106025761
2018-07-10,30Y,30,0.7978044011866086
2018-07-11,1Y,1,0.999820018729237
2018-07-11,2Y,2,0.9993701741046018
2018-07-11,3Y,3,0.998550835036142
2018-07-11,4Y,4,0.9973101960146019
2018-07-11,5Y,5,0.9955520149425011
2018-07-11,7Y,7,0.9900416961723911
2018-07-11,10Y,10,0.9759803774769756
2018-07-11,15Y,15,0.9364935725718205
2018-07-11,20Y,20,0.8883167408156671
2018-07-11,25Y,25,0.8403577857461946
2018-07-11,30Y,30,0.7957563022130569
2018-07-12,1Y,1,0.9998300157358443
2018-07-12,2Y,2,0.9993676694003174
2018-07-12,3Y,3,0.9985458433126528
2018-07-12,4Y,4,0.9973476549594635
2018-07-12,5Y,5,0.9956417803176932
2018-07-12,7Y,7,0.990190703613453
2018-07-12,10Y,10,0.9762755110999473
2018-07-12,15Y,15,0.9368940178881784
2018-07-12,20Y,20,0.8887815265321323
2018-07-12,25Y,25,0.8409666244671269
2018-07-12,30Y,30,0.7965030654467867
2018-07-13,1Y,1,0.9998300157358443
2018-07-13,2Y,2,0.9993751673170654
2018-07-13,3Y,3,0.9985508281114134
2018-07-13,4Y,4,0.9973226755896225
2018-07-13,5Y,5,0.9955769255070477
2018-07-13,7Y,7,0.990041606638773
2018-07-13,10Y,10,0.9759009818373133
2018-07-13,15Y,15,0.9363534163747971
2018-07-13,20Y,20,0.8881312826121162
2018-07-13,25Y,25,0.8401393290761486
2018-07-13,30Y,30,0.7955073206532545
2018-07-16,1Y,1,0.9998950050277196
2018-07-16,2Y,2,0.9994675915556768
2018-07-16,3Y,3,0.9985707068464912
2018-07-16,4Y,4,0.9972576512121352
2018-07-16,5Y,5,0.995462074893805
2018-07-16,7Y,7,0.9898795606915273
2018-07-16,10Y,10,0.9756385758195064
2018-07-16,15Y,15,0.935970731659369
2018-07-16,20Y,20,0.88756324722851
2018-07-16,25Y,25,0.8394877162400134
2018-07-16,30Y,30,0.7947645680410571
2018-07-17,1Y,1,0.9998300157358443
2018-07-17,2Y,2,0.9993676694003174
2018-07-17,3Y,3,0.998525853905381
2018-07-17,4Y,4,0.997282759966763
2018-07-17,5Y,5,0.995497139440536
2018-07-17,7Y,7,0.9901031624434359
2018-07-17,10Y,10,0.9757819826844115
2018-07-17,15Y,15,0.9362329472416782
2018-07-17,20Y,20,0.8880907255596002
2018-07-17,25Y,25,0.8401449392164827
2018-07-17,30Y,30,0.7955135853367984
2018-07-18,1Y,1,0.9998050221630527
2018-07-18,2Y,2,0.9993326989144155
2018-07-18,3Y,3,0.9984909202972996
2018-07-18,4Y,4,0.9972428873771149
2018-07-18,5Y,5,0.9954623605093559
2018-07-18,7Y,7,0.9897844852977016
2018-07-18,10Y,10,0.9754094551457977
2018-07-18,15Y,15,0.9356400276803591
2018-07-18,20Y,20,0.8871610288476972
2018-07-18,25Y,25,0.8388737557430304
2018-07-18,30Y,30,0.7940124264629913
2018-07-19,1Y,1,0.9998250178668895
2018-07-19,2Y,2,0.9993801660154138
2018-07-19,3Y,3,0.9985858052640803
2018-07-19,4Y,4,0.9974325088789225
2018-07-19,5Y,5,0.9957364121231155
2018-07-19,7Y,7,0.9901903474621334
2018-07-19,10Y,10,0.9761823328035203
2018-07-19,15Y,15,0.9366269445964532
2018-07-19,20Y,20,0.8884349758670512
2018-07-19,25Y,25,0.8403130146350367
2018-07-19,30Y,30,0.7954656011626757
2018-07-20,1Y,1,0.9998250178668895
2018-07-20,2Y,2,0.9992676935523817
2018-07-20,3Y,3,0.9980813029833248
2018-07-20,4Y,4,0.9963248232812978
2018-07-20,5Y,5,0.9940325816008936
2018-07-20,7Y,7,0.9879273734477984
2018-07-20,10Y,10,0.9715144163986558
2018-07-20,15Y,15,0.9299078208411534
2018-07-20,20Y,20,0.8793432289837319
2018-07-20,25Y,25,0.8290842334438422
2018-07-20,30Y,30,0.7823929619525121
2018-07-23,1Y,1,0.999755036285379
2018-07-23,2Y,2,0.9991578105611288
2018-07-23,3Y,3,0.9980814853729411
2018-07-23,4Y,4,0.9965246227888347
2018-07-23,5Y,5,0.9943266055970227
2018-07-23,7Y,7,0.9873584167144647
2018-07-23,10Y,10,0.9710081105933274
2018-07-23,15Y,15,0.9271347557757571
2018-07-23,20Y,20,0.8728184556410538
2018-07-23,25Y,25,0.8202492745736858
2018-07-23,30Y,30,0.7708251209563662
2018-07-24,1Y,1,0.9998000238659274
2018-07-24,2Y,2,0.9993152073374856
2018-07-24,3Y,3,0.9984209901031451
2018-07-24,4Y,4,0.9970232476847187
2018-07-24,5Y,5,0.9949337920258684
2018-07-24,7Y,7,0.9881846442557545
2018-07-24,10Y,10,0.9714483329446261
2018-07-24,15Y,15,0.9263016203601648
2018-07-24,20Y,20,0.8706289981870762
2018-07-24,25Y,25,0.8156890810928573
2018-07-24,30Y,30,0.7641563961158173
2018-07-25,1Y,1,0.9998100219225432
2018-07-25,2Y,2,0.9993501854107301
2018-07-25,3Y,3,0.998480904876721
