date,tenor,term,value
2019-11-01,10Y,10,0.0032909718106953526
2019-11-01,15Y,15,0.005198533220158791
2019-11-01,20Y,20,0.005848489360049591
2019-11-01,25Y,25,0.006101945803109241
2019-11-01,30Y,30,0.006154393067096003
2019-12-01,1Y,1,-0.000050000625010464386
2019-12-01,2Y,2,-0.0002749777084290309
2019-12-01,3Y,3,-0.0002499989232084591
2019-12-01,4Y,4,0.00017495707641081043
2019-12-01,5Y,5,0.0006001387903075818
2019-12-01,7Y,7,0.0016546236995345464
2019-12-01,10Y,10,0.0031900052483511757
2019-12-01,15Y,15,0.005593005544640781
2019-12-01,20Y,20,0.006189878957146051
2019-12-01,25Y,25,0.006221237469105944
2019-12-01,30Y,30,0.006293277194496327
2020-01-01,1Y,1,-0.0006800157432035313
2020-01-01,2Y,2,-0.0008850524853740453
2020-01-01,3Y,3,-0.0007200436107971448
2020-01-01,4Y,4,-0.0007350818173841606
2020-01-01,5Y,5,-0.0004304210568830853
2020-01-01,7Y,7,0.0005291289840924469
2020-01-01,10Y,10,0.002357901494811436
2020-01-01,15Y,15,0.004304529552463873
2020-01-01,20Y,20,0.004972631666297257
2020-01-01,25Y,25,0.005133729652295481
2020-01-01,30Y,30,0.005162877553307682
2020-02-01,1Y,1,-0.001680411855360647
2020-02-01,2Y,2,-0.0020055014230175743
2020-02-01,3Y,3,-0.001900337992322958
2020-02-01,4Y,4,-0.001960328306425312
2020-02-01,5Y,5,-0.001701138162062973
2020-02-01,7Y,7,-0.0007766634041206271
2020-02-01,10Y,10,0.001028253566329454
2020-02-01,15Y,15,0.0025195746632459036
2020-02-01,20Y,20,0.0029311808010893496
2020-02-01,25Y,25,0.003060187694539565
2020-02-01,30Y,30,0.003095775449677453
2020-03-01,1Y,1,-0.0005500498532016114
2020-03-01,2Y,2,-0.0007000427440526174
2020-03-01,3Y,3,-0.000969819650356298
2020-03-01,4Y,4,-0.0009499084845405048
2020-03-01,5Y,5,-0.0004604959382999412
2020-03-01,7Y,7,0.0005788901996088783
2020-03-01,10Y,10,0.002069335789440705
2020-03-01,15Y,15,0.0025362434891756094
2020-03-01,20Y,20,0.002703086967790295
2020-03-01,25Y,25,0.002895926169603623
2020-03-01,30Y,30,0.002990444697616103
2020-04-01,1Y,1,-0.0006800624915449087
2020-04-01,2Y,2,-0.0012248972005217053
2020-04-01,3Y,3,-0.0011000604000991714
2020-04-01,4Y,4,-0.0007104077566705376
2020-04-01,5Y,5,-0.0005906161519481853
2020-04-01,7Y,7,0.0004685273525923818
2020-04-01,10Y,10,0.0021797042344399286
2020-04-01,15Y,15,0.003975668938676712
2020-04-01,20Y,20,0.003933523684988972
2020-04-01,25Y,25,0.003781687983115499
2020-04-01,30Y,30,0.003908275765038475
2020-05-01,1Y,1,-0.0005200399826062563
2020-05-01,2Y,2,-0.00102489534485835
2020-05-01,3Y,3,-0.0006601896482609964
2020-05-01,4Y,4,-0.00017545755543623407
2020-05-01,5Y,5,-0.00017039020332460246
2020-05-01,7Y,7,0.0008499793303349905
2020-05-01,10Y,10,0.002546624261977431
2020-05-01,15Y,15,0.0041537570855371434
2020-05-01,20Y,20,0.004344402593015738
2020-05-01,25Y,25,0.004305431364484393
2020-05-01,30Y,30,0.00431925610588357
2020-06-01,1Y,1,-0.00038002779096026865
2020-06-01,2Y,2,-0.0007149552580665875
2020-06-01,3Y,3,-0.0003201380796527839
2020-06-01,4Y,4,0.00014473276169653891
2020-06-01,5Y,5,0.00015988624431628024
2020-06-01,7Y,7,0.0011931604249567974
2020-06-01,10Y,10,0.0029139623411851383
2020-06-01,15Y,15,0.004874375073445538
2020-06-01,20Y,20,0.005280342211257824
2020-06-01,25Y,25,0.005185127048393454
2020-06-01,30Y,30,0.005106070057732124
2020-07-01,1Y,1,-0.0006300736465753935
2020-07-01,2Y,2,-0.0007100818537434235
2020-07-01,3Y,3,-0.0005901204877911979
2020-07-01,4Y,4,-0.0004901884218206403
2020-07-01,5Y,5,-0.0002803556721054678
2020-07-01,7Y,7,0.0005995775341533909
2020-07-01,10Y,10,0.002207143976522225
2020-07-01,15Y,15,0.00392864962670954
2020-07-01,20Y,20,0.004234193769546213
2020-07-01,25Y,25,0.004172702743708001
2020-07-01,30Y,30,0.004093274901124655
2020-08-01,1Y,1,-0.00046005290811281153
2020-08-01,2Y,2,-0.00046005290811256395
2020-08-01,3Y,3,-0.00036008523609106126
2020-08-01,4Y,4,-0.00011016192075960366
2020-08-01,5Y,5,0.00018982133514716649
2020-08-01,7Y,7,0.0011309753997072259
2020-08-01,10Y,10,0.0028799985380261114
2020-08-01,15Y,15,0.00523433659718642
2020-08-01,20Y,20,0.0059115053748237155
2020-08-01,25Y,25,0.005975743126890504
2020-08-01,30Y,30,0.005984890297137007
2020-09-01,1Y,1,-0.0007201206284431987
2020-09-01,2Y,2,-0.0007851136719915194
2020-09-01,3Y,3,-0.0007601298619176235
2020-09-01,4Y,4,-0.0005752831562782119
2020-09-01,5Y,5,-0.0002905358301022807
2020-09-01,7Y,7,0.0006173961884964579
2020-09-01,10Y,10,0.002280990971008065
2020-09-01,15Y,15,0.0046758496328275344
2020-09-01,20Y,20,0.005807902656878149
2020-09-01,25Y,25,0.00612023076455254
2020-09-01,30Y,30,0.005850837812527649
2020-10-01,1Y,1,-0.0006501117434590222
2020-10-01,2Y,2,-0.0006351083080274092
2020-10-01,3Y,3,-0.0003502171543986382
2020-10-01,4Y,4,-0.000025294108988133655
2020-10-01,5Y,5,0.00012977193170619515
2020-10-01,7Y,7,0.001171012245401583
2020-10-01,10Y,10,0.0029913412156089662
2020-10-01,15Y,15,0.005680459166376834
2020-10-01,20Y,20,0.006419729309577582
2020-10-01,25Y,25,0.006632290020323695
2020-10-01,30Y,30,0.006698052965829993
2020-11-01,1Y,1,-0.0006501056478910209
2020-11-01,2Y,2,-0.0006501056478907955
2020-11-01,3Y,3,-0.00047018414505181595
2020-11-01,4Y,4,-0.00020029431355330816
2020-11-01,5Y,5,-0.000020323205743455952
2020-11-01,7Y,7,0.0008882827633058682
2020-11-01,10Y,10,0.0026712308111110097
2020-11-01,15Y,15,0.0050457257525458685
2020-11-01,20Y,20,0.005786689979615281
2020-11-01,25Y,25,0.006149982015957516
2020-11-01,30Y,30,0.006278549197402633
2020-12-01,1Y,1,-0.0006601089239640263
2020-12-01,2Y,2,-0.0006151177075958123
2020-12-01,3Y,3,-0.0004401815294791771
2020-12-01,4Y,4,-0.0002302655669785751
2020-12-01,5Y,5,-0.00004030897968820379
2020-12-01,7Y,7,0.0009883910136069235
2020-12-01,10Y,10,0.002906740822756054
2020-12-01,15Y,15,0.005836186267582852
2020-12-01,20Y,20,0.006706470425420875
2020-12-01,25Y,25,0.007146697427600364
2020-12-01,30Y,30,0.007355654907237344
2021-01-01,1Y,1,-0.0007501594170144205
2021-01-01,2Y,2,-0.0009200853206702236
2021-01-01,3Y,3,-0.000530362601764566
2021-01-01,4Y,4,0.00005942328628794026
2021-01-01,5Y,5,0.00019961771421760695
2021-01-01,7Y,7,0.0012331720890266813
2021-01-01,10Y,10,0.0034893343236264123
2021-01-01,15Y,15,0.006953286361727432
2021-01-01,20Y,20,0.00791902615202824
2021-01-01,25Y,25,0.008126253252140933
2021-01-01,30Y,30,0.008189232282347303
2021-02-01,1Y,1,-0.00047007580171431194
2021-02-01,2Y,2,-0.00038506377380985777
2021-02-01,3Y,3,0.0004500631726022186
2021-02-01,4Y,4,0.0013407444954998834
2021-02-01,5Y,5,0.0016423081256360036
2021-02-01,7Y,7,0.002941950445997464
2021-02-01,10Y,10,0.005110902027798792
2021-02-01,15Y,15,0.008141412422415374
2021-02-01,20Y,20,0.008914437483329964
2021-02-01,25Y,25,0.009043019274176382
2021-02-01,30Y,30,0.009016599789507274
2021-03-01,1Y,1,-0.0004500717319624542
2021-03-01,2Y,2,-0.00018006351893232062
2021-03-01,3Y,3,0.00002993791174855416
2021-03-01,4Y,4,0.0004550937457599652
2021-03-01,5Y,5,0.0011408788087492949
2021-03-01,7Y,7,0.0024384537777329307
2021-03-01,10Y,10,0.004788172960579761
2021-03-01,15Y,15,0.007464792387081731
2021-03-01,20Y,20,0.00836348799112235
2021-03-01,25Y,25,0.008625985906717435
2021-03-01,30Y,30,0.008665863211771523
2021-04-01,1Y,1,-0.00045007595218740003
2021-04-01,2Y,2,-0.00027006381195808293
2021-04-01,3Y,3,-0.000030085277404596805
2021-04-01,4Y,4,0.00043502661308485207
2021-04-01,5Y,5,0.0009305848663660768
2021-04-01,7Y,7,0.0021068099216278134
2021-04-01,10Y,10,0.00431431175893038
2021-04-01,15Y,15,0.007228616559890162
2021-04-01,20Y,20,0.008268625755585384
2021-04-01,25Y,25,0.00845027321476825
2021-04-01,30Y,30,0.008447212166122651
2021-05-01,1Y,1,-0.0004100715079169749
2021-05-01,2Y,2,-0.00019005216674506927
2021-05-01,3Y,3,-0.00007006620761657847
2021-05-01,4Y,4,0.0003350125788355577
2021-05-01,5Y,5,0.0008104109989009763
2021-05-01,7Y,7,0.001974131977836911
2021-05-01,10Y,10,0.003942813090116303
2021-05-01,15Y,15,0.00692268960732584
2021-05-01,20Y,20,0.008057979174050486
2021-05-01,25Y,25,0.008272408000520145
2021-05-01,30Y,30,0.008302261397131748
2021-06-01,1Y,1,-0.0005201066249249217
2021-06-01,2Y,2,-0.00016008131091759323
2021-06-01,3Y,3,-0.00012008072864437276
2021-06-01,4Y,4,-0.00006007476871576153
2021-06-01,5Y,5,0.0003399994978008773
2021-06-01,7Y,7,0.0013537583913998555
2021-06-01,10Y,10,0.0033480128788470004
2021-06-01,15Y,15,0.006341527695671137
2021-06-01,20Y,20,0.007857009209404905
2021-06-01,25Y,25,0.008425107009768697
2021-06-01,30Y,30,0.008516606849815101
2021-07-01,1Y,1,-0.00048006811176318107
2021-07-01,2Y,2,-0.00041506551600760773
2021-07-01,3Y,3,-0.0004600562598040434
2021-07-01,4Y,4,-0.00043507641823518374
2021-07-01,5Y,5,-0.00032014797567868943
2021-07-01,7Y,7,0.00070773633971091
2021-07-01,10Y,10,0.002368228908031074
2021-07-01,15Y,15,0.005291866737600155
2021-07-01,20Y,20,0.006900583537023445
2021-07-01,25Y,25,0.007792558545913124
2021-07-01,30Y,30,0.008098630362662389
2021-08-01,1Y,1,-0.0005100730067690873
2021-08-01,2Y,2,-0.000335082431038051
2021-08-01,3Y,3,-0.00031007663243888973
2021-08-01,4Y,4,-0.0003600717635381817
2021-08-01,5Y,5,-0.00011017518225448202
2021-08-01,7Y,7,0.0007781657460797767
2021-08-01,10Y,10,0.0025165476565893567
2021-08-01,15Y,15,0.005513873987082558
2021-08-01,20Y,20,0.0071362995343866985
2021-08-01,25Y,25,0.007940588731106894
2021-08-01,30Y,30,0.008214798000516495
2021-09-01,1Y,1,-0.00012000997598003847
2021-09-01,2Y,2,0.000055000723937963106
2021-09-01,3Y,3,0.00010000708732703573
2021-09-01,4Y,4,0.0002650529996008677
2021-09-01,5Y,5,0.0006202917697804845
2021-09-01,7Y,7,0.0015023466376792097
2021-09-01,10Y,10,0.0032841280362262515
2021-09-01,15Y,15,0.006410537316998665
2021-09-01,20Y,20,0.007955243247979237
2021-09-01,25Y,25,0.008723884396499234
2021-09-01,30Y,30,0.009033480072402011
2021-10-01,1Y,1,-0.0001000090635078937
2021-10-01,2Y,2,0.00039506689526069806
2021-10-01,3Y,3,0.0005801384578578452
2021-10-01,4Y,4,0.0006102596784484575
2021-10-01,5Y,5,0.0009006358512064984
2021-10-01,7Y,7,0.0018756736616924446
2021-10-01,10Y,10,0.0034694929874532804
2021-10-01,15Y,15,0.006538227912456782
2021-10-01,20Y,20,0.007951980711887775
2021-10-01,25Y,25,0.008445018130992105
2021-10-01,30Y,30,0.008587394566389258
2021-11-01,1Y,1,-0.0003400469698834033
2021-11-01,2Y,2,0.000044981304212550125
2021-11-01,3Y,3,0.00013999662070110586
2021-11-01,4Y,4,-0.0001150021550095469
2021-11-01,5Y,5,0.00014002834690004
2021-11-01,7Y,7,0.0011131418698907857
2021-11-01,10Y,10,0.002604315606968408
2021-11-01,15Y,15,0.0059718042842459495
2021-11-01,20Y,20,0.007706432599158016
2021-11-01,25Y,25,0.008744644044805135
2021-11-01,30Y,30,0.009241524487818903
2021-12-01,1Y,1,-0.00006000146254060064
2021-12-01,2Y,2,0.00001499964091061697
2021-12-01,3Y,3,0.0002000203958126066
2021-12-01,4Y,4,0.00043010349917492604
2021-12-01,5Y,5,0.0007904717445964221
2021-12-01,7Y,7,0.0017733127552336902
2021-12-01,10Y,10,0.003493556241105077
2021-12-01,15Y,15,0.006736164013561534
2021-12-01,20Y,20,0.008456572689970299
2021-12-01,25Y,25,0.009328178702076938
2021-12-01,30Y,30,0.00980568607753489
2022-01-01,1Y,1,0.00011000385041608454
2022-01-01,2Y,2,0.000810195098989741
2022-01-01,3Y,3,-0.000010033796487957135
2022-01-01,4Y,4,0.0013618696483262344
2022-01-01,5Y,5,0.003023947659142675
2022-01-01,7Y,7,0.0027844063260403923
2022-01-01,10Y,10,0.0014376425680183965
2022-01-01,15Y,15,0.004605610934643646
2022-01-01,20Y,20,0.008690594552345051
2022-01-01,25Y,25,0.011672590085724282
2022-01-01,30Y,30,0.010057739166392453
2022-02-01,1Y,1,0.0003800149687387083
2022-02-01,2Y,2,0.00104519325247714
2022-02-01,3Y,3,0.0013405332767546317
2022-02-01,4Y,4,0.0016813666143208888
2022-02-01,5Y,5,0.002092715920458367
2022-02-01,7Y,7,0.003804103392934544
2022-02-01,10Y,10,0.0057928464509581275
2022-02-01,15Y,15,0.009309437433463099
2022-02-01,20Y,20,0.011012813328982015
2022-02-01,25Y,25,0.011516878760693903
2022-02-01,30Y,30,0.011808634989170482
2022-03-01,1Y,1,0.0005599776092009827
2022-03-01,2Y,2,0.0009600452676281346
2022-03-01,3Y,3,0.0014406139449808938
2022-03-01,4Y,4,0.002071929911128043
2022-03-01,5Y,5,0.0028353342360640655
2022-03-01,7Y,7,0.00418767918572118
2022-03-01,10Y,10,0.006069217368809613
2022-03-01,15Y,15,0.009319497290737243
2022-03-01,20Y,20,0.010560759132187944
2022-03-01,25Y,25,0.011001886553954024
2022-03-01,30Y,30,0.011152299685999784
2022-04-01,1Y,1,0.0007999900317857067
2022-04-01,2Y,2,0.0017453798183819803
2022-04-01,3Y,3,0.00232146809169893
2022-04-01,4Y,4,0.0030593371781126094
2022-04-01,5Y,5,0.004090663518966036
2022-04-01,7Y,7,0.006137021177217656
2022-04-01,10Y,10,0.007929152234141167
2022-04-01,15Y,15,0.010667264653464873
2022-04-01,20Y,20,0.011629201584353389
2022-04-01,25Y,25,0.012012495504160621
2022-04-01,30Y,30,0.01212780721363465
2022-05-01,1Y,1,0.0006999956469058529
2022-05-01,2Y,2,0.0015703253603642942
2022-05-01,3Y,3,0.0022214611973832357
2022-05-01,4Y,4,0.0029290122762897323
2022-05-01,5Y,5,0.0032360156654973483
2022-05-01,7Y,7,0.006590755627376548
2022-05-01,10Y,10,0.009251728843495427
2022-05-01,15Y,15,0.011546656182483244
2022-05-01,20Y,20,0.013505597970447125
2022-05-01,25Y,25,0.013156123485019157
2022-05-01,30Y,30,0.01319640355832515
2022-06-01,1Y,1,0.001089934670284265
2022-06-01,2Y,2,0.0017600826011945903
2022-06-01,3Y,3,0.0028727617755721657
2022-06-01,4Y,4,0.004067125279466071
2022-06-01,5Y,5,0.0040290163336268855
2022-06-01,7Y,7,0.008588107892001616
2022-06-01,10Y,10,0.011666373937385423
2022-06-01,15Y,15,0.013322504531361188
2022-06-01,20Y,20,0.015132163274841988
2022-06-01,25Y,25,0.014284555976878117
2022-06-01,30Y,30,0.01421245150488284
2022-07-01,1Y,1,0.0006300464930458971
2022-07-01,2Y,2,0.0013902483484341118
2022-07-01,3Y,3,0.0016908739293680056
2022-07-01,4Y,4,0.0021670819974582657
2022-07-01,5Y,5,0.00299595299622583
2022-07-01,7Y,7,0.005116086252157597
2022-07-01,10Y,10,0.008369960015069254
2022-07-01,15Y,15,0.013643072729237085
2022-07-01,20Y,20,0.014935154732201781
2022-07-01,25Y,25,0.014541998692565766
2022-07-01,30Y,30,0.014406587892563272
2022-08-01,1Y,1,0.000760010006657038
2022-08-01,2Y,2,0.0017003784460022354
2022-08-01,3Y,3,0.0022614668764564397
2022-08-01,4Y,4,0.002949017517437047
2022-08-01,5Y,5,0.003980280765789709
2022-08-01,7Y,7,0.006021696887150236
2022-08-01,10Y,10,0.008779378002477151
2022-08-01,15Y,15,0.013611523855289262
2022-08-01,20Y,20,0.015081918244557293
2022-08-01,25Y,25,0.01476642329499396
2022-08-01,30Y,30,0.014630446592917868
2022-09-01,1Y,1,0.0011698552941776838
2022-09-01,2Y,2,0.0023555787279647376
2022-09-01,3Y,3,0.0033127604645288933
2022-09-01,4Y,4,0.004137374289532619
2022-09-01,5Y,5,0.006195572424219248
2022-09-01,7Y,7,0.006814474526577484
2022-09-01,10Y,10,0.010446254567283455
2022-09-01,15Y,15,0.014990121199663458
2022-09-01,20Y,20,0.01647273705822786
2022-09-01,25Y,25,0.015861185019924798
2022-09-01,30Y,30,0.015554415086773856
2022-10-01,1Y,1,0.0010900062193705427
2022-10-01,2Y,2,0.0024507949847848848
2022-10-01,3Y,3,0.003273025884219438
2022-10-01,4Y,4,0.004157839608980947
2022-10-01,5Y,5,0.005650733391947054
2022-10-01,7Y,7,0.008533567263304205
2022-10-01,10Y,10,0.011618130605338211
2022-10-01,15Y,15,0.016350921563512873
2022-10-01,20Y,20,0.01779427450824307
2022-10-01,25Y,25,0.0170245810856819
2022-10-01,30Y,30,0.016406295104130865
2022-11-01,1Y,1,0.0016998196368778206
2022-11-01,2Y,2,0.0032759574025749355
2022-11-01,3Y,3,0.004204187210096563
2022-11-01,4Y,4,0.005120505986728189
2022-11-01,5Y,5,0.006606071380836866
2022-11-01,7Y,7,0.009455296284711468
2022-11-01,10Y,10,0.012217930279304666
2022-11-01,15Y,15,0.016606480698444077
2022-11-01,20Y,20,0.017787494073743054
2022-11-01,25Y,25,0.017031317135186692
2022-11-01,30Y,30,0.016643654904321216
2022-12-01,1Y,1,0.0028998202275464127
2022-12-01,2Y,2,0.006079213226126577
2022-12-01,3Y,3,0.007795638116713079
2022-12-01,4Y,4,0.009295379336558909
2022-12-01,5Y,5,0.010682387786228693
2022-12-01,7Y,7,0.012319571479221438
2022-12-01,10Y,10,0.014117027683071739
2022-12-01,15Y,15,0.017377754704229892
2022-12-01,20Y,20,0.01739654030611142
2022-12-01,25Y,25,0.015628326730934006
2022-12-01,30Y,30,0.014877096598756625
2023-01-01,1Y,1,0.0023095039796344305
2023-01-01,2Y,2,0.0044367531578282625
2023-01-01,3Y,3,0.006018830582603562
2023-01-01,4Y,4,0.007639837186225796
2023-01-01,5Y,5,0.009828624598511145
2023-01-01,7Y,7,0.013224538369204689
2023-01-01,10Y,10,0.014972419907001652
2023-01-01,15Y,15,0.019254723009292953
2023-01-01,20Y,20,0.018034066528599988
2023-01-01,25Y,25,0.015240719374268612
2023-01-01,30Y,30,0.014104495883795334
2023-02-01,1Y,1,0.002329466201075405
2023-02-01,2Y,2,0.0035700600212542704
2023-02-01,3Y,3,0.004795406890758079
2023-02-01,4Y,4,0.006900144877604503
2023-02-01,5Y,5,0.009009841719989932
2023-02-01,7Y,7,0.014210343375963864
2023-02-01,10Y,10,0.012381242237392436
2023-02-01,15Y,15,0.01610776235592732
2023-02-01,20Y,20,0.015531337739373995
2023-02-01,25Y,25,0.012499168905703847
2023-02-01,30Y,30,0.010644238007718887
2023-03-01,1Y,1,0.0016997027504102322
2023-03-01,2Y,2,0.0030756540468458026
2023-03-01,3Y,3,0.004103885130536405
2023-03-01,4Y,4,0.005362193086335386
2023-03-01,5Y,5,0.007070490478594042
2023-03-01,7Y,7,0.009851637691775526
2023-03-01,10Y,10,0.012032909265789711
2023-03-01,15Y,15,0.01495342544348922
2023-03-01,20Y,20,0.014473619326549815
2023-03-01,25Y,25,0.012449270023971074
2023-03-01,30Y,30,0.011612699129367354
2023-04-01,1Y,1,0.0011998800890011335
2023-04-01,2Y,2,0.0023755540832711697
2023-04-01,3Y,3,0.0034231887018111463
2023-04-01,4Y,4,0.004654973077193186
2023-04-01,5Y,5,0.00632590691761516
2023-04-01,7Y,7,0.009468307681471071
2023-04-01,10Y,10,0.011415832127925508
2023-04-01,15Y,15,0.014334819639934602
2023-04-01,20Y,20,0.013982782190786594
2023-04-01,25Y,25,0.012126287971672454
2023-04-01,30Y,30,0.01125094513576227
2023-05-01,1Y,1,0.0011400671023726074
2023-05-01,2Y,2,0.0027711591644565955
2023-05-01,3Y,3,0.003844594446172774
2023-05-01,4Y,4,0.0051478397838655866
2023-05-01,5Y,5,0.006871187462179512
2023-05-01,7Y,7,0.010133717963328308
2023-05-01,10Y,10,0.01219084749406486
2023-05-01,15Y,15,0.01490050423275514
2023-05-01,20Y,20,0.014714725461494348
2023-05-01,25Y,25,0.012806959951112664
2023-05-01,30Y,30,0.011947952138805784
2023-06-01,1Y,1,0.0010200013459079472
2023-06-01,2Y,2,0.002420855804089242
2023-06-01,3Y,3,0.0034234882254446032
2023-06-01,4Y,4,0.004489589974993044
2023-06-01,5Y,5,0.006145027728006423
2023-06-01,7Y,7,0.009481664362101912
2023-06-01,10Y,10,0.011830630239719055
2023-06-01,15Y,15,0.014609413505692876
2023-06-01,20Y,20,0.014419162787408079
2023-06-01,25Y,25,0.01263561181283086
2023-06-01,30Y,30,0.011816148927078107
2023-07-01,1Y,1,0.0011600189607819968
2023-07-01,2Y,2,0.0030315444408092022
2023-07-01,3Y,3,0.004606780915992112
2023-07-01,4Y,4,0.006249475307283675
2023-07-01,5Y,5,0.008296040590129863
2023-07-01,7Y,7,0.011907366297687563
2023-07-01,10Y,10,0.014652310716985244
2023-07-01,15Y,15,0.01758893075896233
2023-07-01,20Y,20,0.017275967943657378
2023-07-01,25Y,25,0.01492456936510466
2023-07-01,30Y,30,0.014059738760911511
2023-08-01,1Y,1,0.0015400859521375507
2023-08-01,2Y,2,0.004273290362827127
2023-08-01,3Y,3,0.006071208874450755
2023-08-01,4Y,4,0.007390891183646492
2023-08-01,5Y,5,0.009193681599001042
2023-08-01,7Y,7,0.012817372205949046
2023-08-01,10Y,10,0.015869168914129365
2023-08-01,15Y,15,0.019584660681321038
2023-08-01,20Y,20,0.019512037304382106
2023-08-01,25Y,25,0.017313345193576433
2023-08-01,30Y,30,0.016252526610634054
2023-09-01,1Y,1,0.0025397374013514606
2023-09-01,2Y,2,0.005508758998905017
2023-09-01,3Y,3,0.007656257817207926
2023-09-01,4Y,4,0.00931236337308082
2023-09-01,5Y,5,0.01101147407359552
2023-09-01,7Y,7,0.014109473139999312
2023-09-01,10Y,10,0.016852200365594677
2023-09-01,15Y,15,0.0207304496775368
2023-09-01,20Y,20,0.020407935559064918
2023-09-01,25Y,25,0.018018182733401826
2023-09-01,30Y,30,0.01685285844885729
2023-10-01,1Y,1,0.0029098123382804153
2023-10-01,2Y,2,0.006886935631841716
2023-10-01,3Y,3,0.009313670731595928
2023-10-01,4Y,4,0.010901239447718756
2023-10-01,5Y,5,0.012917006797134029
2023-10-01,7Y,7,0.01662433841634738
2023-10-01,10Y,10,0.018751308744388143
2023-10-01,15Y,15,0.024762405761237595
2023-10-01,20Y,20,0.02302820420584242
2023-10-01,25Y,25,0.020535930765432697
2023-10-01,30Y,30,0.01926195640606604
2023-11-01,1Y,1,0.002539530955905715
2023-11-01,2Y,2,0.005002413547529323
2023-11-01,3Y,3,0.006872255986395253
2023-11-01,4Y,4,0.008581129309230124
2023-11-01,5Y,5,0.01028173664237857
2023-11-01,7Y,7,0.013496164406157286
2023-11-01,10Y,10,0.016663315721761142
2023-11-01,15Y,15,0.020665780412621532
2023-11-01,20Y,20,0.020648006133255608
2023-11-01,25Y,25,0.018659881080554757
2023-11-01,30Y,30,0.01769000071133715
2023-12-01,1Y,1,0.002359581783966325
2023-12-01,2Y,2,0.004476693292584878
2023-12-01,3Y,3,0.005968779310365546
2023-12-01,4Y,4,0.007579150870761875
2023-12-01,5Y,5,0.009402246445249202
2023-12-01,7Y,7,0.012628175404247793
2023-12-01,10Y,10,0.014943669062074567
2023-12-01,15Y,15,0.019678447338500504
2023-12-01,20Y,20,0.019663534307622223
2023-12-01,25Y,25,0.01763767714863869
2023-12-01,30Y,30,0.016533516050209866
2024-01-01,1Y,1,0.0026592461844745156
2024-01-01,2Y,2,0.00475647652307312
2024-01-01,3Y,3,0.006530281091605779
2024-01-01,4Y,4,0.008328553253758149
2024-01-01,5Y,5,0.010139762410188312
2024-01-01,7Y,7,0.013505220843408276
2024-01-01,10Y,10,0.016501244895240658
2024-01-01,15Y,15,0.020804573394826782
2024-01-01,20Y,20,0.021328948982272927
2024-01-01,25Y,25,0.019565707740159213
2024-01-01,30Y,30,0.018628163279784272
2024-02-01,1Y,1,0.002998876396169923
2024-02-01,2Y,2,0.0050410883029020515
2024-02-01,3Y,3,0.006548712303510963
2024-02-01,4Y,4,0.007983473231616562
2024-02-01,5Y,5,0.009559037572699644
2024-02-01,7Y,7,0.012430760394000935
2024-02-01,10Y,10,0.0152012012481672
2024-02-01,15Y,15,0.019452846704960162
2024-02-01,20Y,20,0.020168791222572566
2024-02-01,25Y,25,0.01888278088966859
2024-02-01,30Y,30,0.018186504141859728
2024-03-01,1Y,1,0.0029988201591019535
2024-03-01,2Y,2,0.005251614206390313
2024-03-01,3Y,3,0.006587936259256372
2024-03-01,4Y,4,0.007463501102933789
2024-03-01,5Y,5,0.007540260136057277
2024-03-01,7Y,7,0.011706034947526103
2024-03-01,10Y,10,0.015142636443320211
2024-03-01,15Y,15,0.020037942558832105
2024-03-01,20Y,20,0.02046479594431649
2024-03-01,25Y,25,0.019065995718627812
2024-03-01,30Y,30,0.018725227270919065
2024-04-01,1Y,1,0.004047801296039605
2024-04-01,2Y,2,0.0062402998049430475
2024-04-01,3Y,3,0.0074380329178904804
2024-04-01,4Y,4,0.008657171603143304
2024-04-01,5Y,5,0.010259589416239962
2024-04-01,7Y,7,0.013716111190975565
2024-04-01,10Y,10,0.017033994583110328
2024-04-01,15Y,15,0.021898737615948117
2024-04-01,20Y,20,0.022896429930150466
2024-04-01,25Y,25,0.021532097757719755
2024-04-01,30Y,30,0.020828965706412808
2024-05-01,1Y,1,0.005036239518660681
2024-05-01,2Y,2,0.007539722641865691
2024-05-01,3Y,3,0.00888986401860999
2024-05-01,4Y,4,0.010036096971444334
2024-05-01,5Y,5,0.011393052212734006
2024-05-01,7Y,7,0.01470275929424442
2024-05-01,10Y,10,0.018146415133925224
2024-05-01,15Y,15,0.022931864598171252
2024-05-01,20Y,20,0.02394525067639555
2024-05-01,25Y,25,0.02277398224040028
2024-05-01,30Y,30,0.022183200443404705
2024-06-01,1Y,1,0.004577279900011171
2024-06-01,2Y,2,0.007065408982175357
2024-06-01,3Y,3,0.008350018960035274
2024-06-01,4Y,4,0.009550647892277801
2024-06-01,5Y,5,0.010921889742918084
2024-06-01,7Y,7,0.014218861279974553
2024-06-01,10Y,10,0.017367579691678285
2024-06-01,15Y,15,0.022170706905316105
2024-06-01,20Y,20,0.02316661685573001
2024-06-01,25Y,25,0.02195166669277443
2024-06-01,30Y,30,0.02121046867708997
2024-07-01,1Y,1,0.0056644717175884296
2024-07-01,2Y,2,0.007691946390592102
2024-07-01,3Y,3,0.00861410076862177
2024-07-01,4Y,4,0.00923773900992354
2024-07-01,5Y,5,0.010200282876272183
2024-07-01,7Y,7,0.012806626836142507
2024-07-01,10Y,10,0.016339319975943324
2024-07-01,15Y,15,0.02090249848064338
2024-07-01,20Y,20,0.02210014320352889
2024-07-01,25Y,25,0.02092747759692007
2024-07-01,30Y,30,0.020181265383839294
